0	4
0	4
1	1
1	4
0	4
1	1
1	1
0	4
1	1
1	1
0	4
0	4
0	1
0	1
0	1
2	1
0	1
0	1
0	4
1	1
1	4
0	1
1	1
0	4
0	4
0	4
0	4
0	4
1	1
1	4
0	1
1	1
0	1
0	1
2	4
0	1
1	1
0	4
0	1
1	1
0	1
0	4
0	4
0	4
3	1
1	4
0	1
27	4
0	1
0	1
0	1
31	4
0	1
1	1
0	1
0	1
3	4
0	1
0	1
1	4
1	1
0	4
0	4
1	4
0	1
0	4
8	4
0	1
0	4
0	1
1	1
0	4
156	4
0	4
0	1
1	4
0	1
0	4
0	4
3	4
0	1
1	1
0	4
0	4
0	4
0	4
0	4
0	4
2	4
3	1
0	1
1	1
1	4
0	1
0	1
0	1
0	4
1	1
0	1
4	4
